(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,0)
(700,0)
(800,2222)
(900,0)
(1000,4444)
(1100,1111)
(1200,3333)
(1300,3333)
(1400,3333)
(1500,3333)
(1600,3333)
(1700,8888)
(1800,8888)
(1900,8888)
(2000,11111)
(2100,13333)
(2200,17777)
(2300,15555)
(2400,20000)
(2500,17777)
(2600,22222)
(2700,24444)
(2800,25555)
(2900,28888)
(3000,33333)
(3100,33333)
(3200,36666)
(3300,38888)
(3400,40000)
(3500,44444)
(3600,50000)
(3700,52222)
(3800,56666)
(3900,57777)
(4000,63333)
(4100,70000)
(4200,66666)
(4300,75555)
(4400,81111)
(4500,82222)
(4600,87777)
(4700,90000)
(4800,92222)
(4900,97777)
(5000,105555)
(5100,110000)
(5200,112222)
(5300,117777)
(5400,132222)
(5500,126666)
(5600,134444)
(5700,147777)
(5800,142222)
(5900,150000)
(6000,160000)
(6100,172222)
(6200,170000)
(6300,175555)
(6400,201111)
(6500,188888)
(6600,203333)
(6700,207777)
(6800,212222)
(6900,221111)
(7000,242222)
(7100,226666)
(7200,232222)
(7300,237777)
(7400,243333)
(7500,248888)
(7600,260000)
(7700,263333)
(7800,274444)
(7900,283333)
(8000,288888)
