(100,0)
(200,0)
(300,0)
(400,1111)
(500,1111)
(600,3333)
(700,7777)
(800,10000)
(900,11111)
(1000,16666)
(1100,21111)
(1200,24444)
(1300,27777)
(1400,36666)
(1500,40000)
(1600,46666)
(1700,53333)
(1800,64444)
(1900,71111)
(2000,74444)
(2100,87777)
(2200,97777)
(2300,108888)
(2400,120000)
(2500,132222)
(2600,147777)
(2700,156666)
(2800,176666)
(2900,183333)
(3000,200000)
(3100,213333)
(3200,235555)
(3300,253333)
(3400,274444)
(3500,287777)
(3600,314444)
(3700,327777)
(3800,350000)
(3900,381111)
(4000,404444)
(4100,437777)
(4200,481111)
(4300,525555)
(4400,543333)
(4500,555555)
(4600,590000)
(4700,625555)
(4800,646666)
(4900,685555)
(5000,748888)
(5100,756666)
(5200,810000)
(5300,835555)
(5400,877777)
(5500,954444)
(5600,1004444)
(5700,1030000)
(5800,1081111)
(5900,1098888)
(6000,1173333)
(6100,1241111)
(6200,1270000)
(6300,1323333)
(6400,1398888)
(6500,1428888)
(6600,1527777)
(6700,1561111)
(6800,1628888)
(6900,1662222)
(7000,1698888)
(7100,1718888)
(7200,1742222)
(7300,1806666)
(7400,1874444)
(7500,1930000)
(7600,1996666)
(7700,2811111)
(7800,2110000)
(7900,2162222)
(8000,2246666)
