(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,4444)
(700,3333)
(800,8888)
(900,8888)
(1000,10000)
(1100,17777)
(1200,20000)
(1300,21111)
(1400,28888)
(1500,33333)
(1600,36666)
(1700,42222)
(1800,52222)
(1900,60000)
(2000,65555)
(2100,76666)
(2200,83333)
(2300,92222)
(2400,100000)
(2500,111111)
(2600,126666)
(2700,135555)
(2800,144444)
(2900,158888)
(3000,171111)
(3100,186666)
(3200,202222)
(3300,212222)
(3400,226666)
(3500,247777)
(3600,255555)
(3700,273333)
(3800,286666)
(3900,314444)
(4000,328888)
(4100,350000)
(4200,367777)
(4300,416666)
(4400,434444)
(4500,461111)
(4600,478888)
(4700,501111)
(4800,517777)
(4900,550000)
(5000,591111)
(5100,621111)
(5200,626666)
(5300,657777)
(5400,695555)
(5500,737777)
(5600,814444)
(5700,801111)
(5800,886666)
(5900,845555)
(6000,894444)
(6100,955555)
(6200,972222)
(6300,1005555)
(6400,1091111)
(6500,1061111)
(6600,1158888)
(6700,1198888)
(6800,1254444)
(6900,1270000)
(7000,1288888)
(7100,1283333)
(7200,1324444)
(7300,1371111)
(7400,1413333)
(7500,1457777)
(7600,1492222)
(7700,1883333)
(7800,1603333)
(7900,1657777)
(8000,1726666)
