(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,0)
(700,0)
(800,0)
(900,1111)
(1000,0)
(1100,2222)
(1200,2222)
(1300,2222)
(1400,3333)
(1500,4444)
(1600,2222)
(1700,5555)
(1800,6666)
(1900,7777)
(2000,11111)
(2100,7777)
(2200,11111)
(2300,11111)
(2400,17777)
(2500,20000)
(2600,20000)
(2700,21111)
(2800,21111)
(2900,27777)
(3000,26666)
(3100,33333)
(3200,34444)
(3300,36666)
(3400,40000)
(3500,43333)
(3600,44444)
(3700,48888)
(3800,52222)
(3900,55555)
(4000,56666)
(4100,63333)
(4200,67777)
(4300,71111)
(4400,74444)
(4500,78888)
(4600,82222)
(4700,87777)
(4800,91111)
(4900,92222)
(5000,98888)
(5100,106666)
(5200,112222)
(5300,113333)
(5400,125555)
(5500,121111)
(5600,126666)
(5700,136666)
(5800,135555)
(5900,140000)
(6000,152222)
(6100,161111)
(6200,161111)
(6300,166666)
(6400,194444)
(6500,180000)
(6600,190000)
(6700,194444)
(6800,203333)
(6900,210000)
(7000,228888)
(7100,215555)
(7200,220000)
(7300,232222)
(7400,236666)
(7500,242222)
(7600,248888)
(7700,254444)
(7800,263333)
(7900,270000)
(8000,278888)
