(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,0)
(700,1111)
(800,1111)
(900,3333)
(1000,1111)
(1100,0)
(1200,4444)
(1300,4444)
(1400,3333)
(1500,5555)
(1600,7777)
(1700,5555)
(1800,7777)
(1900,11111)
(2000,11111)
(2100,12222)
(2200,11111)
(2300,16666)
(2400,17777)
(2500,21111)
(2600,23333)
(2700,24444)
(2800,25555)
(2900,28888)
(3000,34444)
(3100,34444)
(3200,37777)
(3300,41111)
(3400,43333)
(3500,45555)
(3600,48888)
(3700,53333)
(3800,55555)
(3900,61111)
(4000,61111)
(4100,70000)
(4200,71111)
(4300,73333)
(4400,80000)
(4500,86666)
(4600,90000)
(4700,92222)
(4800,97777)
(4900,101111)
(5000,106666)
(5100,115555)
(5200,113333)
(5300,120000)
(5400,125555)
(5500,130000)
(5600,135555)
(5700,141111)
(5800,142222)
(5900,151111)
(6000,163333)
(6100,173333)
(6200,170000)
(6300,177777)
(6400,197777)
(6500,192222)
(6600,204444)
(6700,210000)
(6800,215555)
(6900,222222)
(7000,243333)
(7100,230000)
(7200,233333)
(7300,246666)
(7400,248888)
(7500,255555)
(7600,264444)
(7700,266666)
(7800,277777)
(7900,283333)
(8000,292222)
