(100,0)
(200,0)
(300,0)
(400,0)
(500,0)
(600,1111)
(700,3333)
(800,5555)
(900,3333)
(1000,6666)
(1100,5555)
(1200,6666)
(1300,11111)
(1400,12222)
(1500,16666)
(1600,20000)
(1700,21111)
(1800,23333)
(1900,33333)
(2000,36666)
(2100,40000)
(2200,42222)
(2300,47777)
(2400,53333)
(2500,60000)
(2600,67777)
(2700,72222)
(2800,78888)
(2900,84444)
(3000,94444)
(3100,96666)
(3200,106666)
(3300,111111)
(3400,120000)
(3500,133333)
(3600,137777)
(3700,143333)
(3800,153333)
(3900,162222)
(4000,174444)
(4100,182222)
(4200,200000)
(4300,210000)
(4400,223333)
(4500,228888)
(4600,244444)
(4700,251111)
(4800,261111)
(4900,278888)
(5000,297777)
(5100,302222)
(5200,331111)
(5300,335555)
(5400,346666)
(5500,365555)
(5600,383333)
(5700,393333)
(5800,420000)
(5900,432222)
(6000,447777)
(6100,466666)
(6200,468888)
(6300,483333)
(6400,527777)
(6500,554444)
(6600,578888)
(6700,585555)
(6800,601111)
(6900,605555)
(7000,641111)
(7100,637777)
(7200,658888)
(7300,680000)
(7400,695555)
(7500,705555)
(7600,738888)
(7700,762222)
(7800,792222)
(7900,815555)
(8000,844444)
