(100,0)
(200,0)
(300,0)
(400,0)
(500,4444)
(600,1111)
(700,5555)
(800,7777)
(900,11111)
(1000,12222)
(1100,20000)
(1200,25555)
(1300,32222)
(1400,34444)
(1500,40000)
(1600,46666)
(1700,54444)
(1800,66666)
(1900,70000)
(2000,80000)
(2100,86666)
(2200,96666)
(2300,106666)
(2400,117777)
(2500,131111)
(2600,147777)
(2700,157777)
(2800,172222)
(2900,184444)
(3000,200000)
(3100,217777)
(3200,235555)
(3300,252222)
(3400,270000)
(3500,285555)
(3600,308888)
(3700,327777)
(3800,344444)
(3900,387777)
(4000,404444)
(4100,433333)
(4200,470000)
(4300,533333)
(4400,532222)
(4500,555555)
(4600,580000)
(4700,628888)
(4800,638888)
(4900,685555)
(5000,728888)
(5100,747777)
(5200,803333)
(5300,828888)
(5400,862222)
(5500,933333)
(5600,1033333)
(5700,1008888)
(5800,1044444)
(5900,1073333)
(6000,1163333)
(6100,1205555)
(6200,1240000)
(6300,1288888)
(6400,1380000)
(6500,1391111)
(6600,1480000)
(6700,1534444)
(6800,1585555)
(6900,1616666)
(7000,1636666)
(7100,1648888)
(7200,1690000)
(7300,1756666)
(7400,1803333)
(7500,1857777)
(7600,1922222)
(7700,2652222)
(7800,2041111)
(7900,2086666)
(8000,2167777)
